-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
51,1
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
73,0
-1,0
73,1
73,1
73,1
73,1
73,1
73,1
73,1
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
106,0
-1,0
106,0
106,1
-1,0
-1,0
106,1
106,1
106,1
106,1
106,1
106,1
106,1
106,0
-1,0
-1,0
-1,0
-1,0
106,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
120,1
120,1
120,1
120,0
-1,0
120,1
120,1
120,1
120,1
120,1
120,1
-1,0
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,0
120,1
-1,0
120,1
120,1
120,1
120,1
120,0
-1,0
-1,0
120,0
120,0
120,1
120,0
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,0
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,0
120,0
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,0
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,0
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,1
120,0
120,1
120,1
120,1
120,1
120,1
120,1
126,1
126,1
126,1
126,1
126,1
126,1
126,1
126,1
126,1
126,1
126,1
126,1
126,1
126,1
126,1
126,1
